x,y,z,xe,ye,ze
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.063875,0.080575,0.12,0.040602,-0.082153,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14876,-0.079842,0.12,-0.013915,0.061854,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14876,-0.079842,0.12,-0.013915,0.061854,0.0
0.13987,-0.023742,0.12,-0.012676,0.039871,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14876,-0.079842,0.12,-0.013915,0.061854,0.0
0.13987,-0.023742,0.12,-0.012676,0.039871,0.0
0.12905,0.0066,0.12,-0.0056853,0.026588,0.0
0.14876,-0.079842,0.12,-0.013915,0.061854,0.0
0.13987,-0.023742,0.12,-0.012676,0.039871,0.0
0.12905,0.0066,0.12,-0.0056853,0.026588,0.0
0.12392,0.027042,0.12,-0.0024651,0.014676,0.0
0.13987,-0.023742,0.12,-0.012676,0.039871,0.0
0.12905,0.0066,0.12,-0.0056853,0.026588,0.0
0.12392,0.027042,0.12,-0.0024651,0.014676,0.0
0.12208,0.032908,0.12,-0.0015883,0.013074,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11961,0.0407,0.12,0.018178,-0.047585,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11961,0.0407,0.12,0.018178,-0.047585,0.0
0.13253,-0.0010083,0.12,0.014377,-0.034442,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11961,0.0407,0.12,0.018178,-0.047585,0.0
0.13253,-0.0010083,0.12,0.014377,-0.034442,0.0
0.14592,-0.033458,0.12,0.0055555,-0.016275,0.0
0.11961,0.0407,0.12,0.018178,-0.047585,0.0
0.13253,-0.0010083,0.12,0.014377,-0.034442,0.0
0.14592,-0.033458,0.12,0.0055555,-0.016275,0.0
0.1516,-0.04125,0.12,0.0021531,-0.015625,0.0
0.13253,-0.0010083,0.12,0.014377,-0.034442,0.0
0.14592,-0.033458,0.12,0.0055555,-0.016275,0.0
0.1516,-0.04125,0.12,0.0021531,-0.015625,0.0
0.15353,-0.047208,0.12,0.0013686,-0.013237,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15362,-0.060042,0.12,-0.02456,0.051214,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10091,0.0429,0.12,0.0014045,-0.078051,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10091,0.0429,0.12,0.0014045,-0.078051,0.0
0.10265,-0.029425,0.12,-0.00022022,-0.046482,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10091,0.0429,0.12,0.0014045,-0.078051,0.0
0.10265,-0.029425,0.12,-0.00022022,-0.046482,0.0
0.10036,-0.072325,0.12,0.0021299,-0.02396,0.0
0.10091,0.0429,0.12,0.0014045,-0.078051,0.0
0.10265,-0.029425,0.12,-0.00022022,-0.046482,0.0
0.10036,-0.072325,0.12,0.0021299,-0.02396,0.0
0.10164,-0.092308,0.12,0.00087581,-0.014166,0.0
0.10265,-0.029425,0.12,-0.00022022,-0.046482,0.0
0.10036,-0.072325,0.12,0.0021299,-0.02396,0.0
0.10164,-0.092308,0.12,0.00087581,-0.014166,0.0
0.10137,-0.099825,0.12,0.0011654,-0.011744,0.0
0.10036,-0.072325,0.12,0.0021299,-0.02396,0.0
0.10164,-0.092308,0.12,0.00087581,-0.014166,0.0
0.10137,-0.099825,0.12,0.0011654,-0.011744,0.0
0.099442,-0.10203,0.12,0.0030977,-0.012091,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.09825,-0.10752,0.12,0.038836,0.091305,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1659,0.0814,0.12,-0.046729,-0.042372,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1659,0.0814,0.12,-0.046729,-0.042372,0.0
0.12483,0.043267,0.12,-0.031891,-0.026836,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1659,0.0814,0.12,-0.046729,-0.042372,0.0
0.12483,0.043267,0.12,-0.031891,-0.026836,0.0
0.0988,0.016775,0.12,-0.018971,-0.011643,0.0
0.1659,0.0814,0.12,-0.046729,-0.042372,0.0
0.12483,0.043267,0.12,-0.031891,-0.026836,0.0
0.0988,0.016775,0.12,-0.018971,-0.011643,0.0
0.086058,0.009075,0.12,-0.012787,-0.0095924,0.0
0.12483,0.043267,0.12,-0.031891,-0.026836,0.0
0.0988,0.016775,0.12,-0.018971,-0.011643,0.0
0.086058,0.009075,0.12,-0.012787,-0.0095924,0.0
0.081383,0.0032083,0.12,-0.01139,-0.0065504,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.071942,-0.0033,0.12,0.019175,-0.022656,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.071942,-0.0033,0.12,0.019175,-0.022656,0.0
0.082575,-0.02365,0.12,0.020743,-0.0122,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.071942,-0.0033,0.12,0.019175,-0.022656,0.0
0.082575,-0.02365,0.12,0.020743,-0.0122,0.0
0.097425,-0.034925,0.12,0.011994,-0.0058724,0.0
0.071942,-0.0033,0.12,0.019175,-0.022656,0.0
0.082575,-0.02365,0.12,0.020743,-0.0122,0.0
0.097425,-0.034925,0.12,0.011994,-0.0058724,0.0
0.10045,-0.03575,0.12,0.012019,-0.007521,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10733,-0.038408,0.12,0.0020193,0.069979,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10733,-0.038408,0.12,0.0020193,0.069979,0.0
0.10925,0.026217,0.12,-0.0029932,0.044012,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10733,-0.038408,0.12,0.0020193,0.069979,0.0
0.10925,0.026217,0.12,-0.0029932,0.044012,0.0
0.10283,0.065725,0.12,0.0018798,0.023832,0.0
0.10733,-0.038408,0.12,0.0020193,0.069979,0.0
0.10925,0.026217,0.12,-0.0029932,0.044012,0.0
0.10283,0.065725,0.12,0.0018798,0.023832,0.0
0.10054,0.085617,0.12,0.0033996,0.013605,0.0
0.10925,0.026217,0.12,-0.0029932,0.044012,0.0
0.10283,0.065725,0.12,0.0018798,0.023832,0.0
0.10054,0.085617,0.12,0.0033996,0.013605,0.0
0.099808,0.092583,0.12,0.003747,0.01147,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10558,0.11128,0.12,0.017665,-0.11641,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10558,0.11128,0.12,0.017665,-0.11641,0.0
0.12713,-0.0036667,0.12,0.0061624,-0.058469,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10558,0.11128,0.12,0.017665,-0.11641,0.0
0.12713,-0.0036667,0.12,0.0061624,-0.058469,0.0
0.12997,-0.057658,0.12,0.0083404,-0.03298,0.0
0.10558,0.11128,0.12,0.017665,-0.11641,0.0
0.12713,-0.0036667,0.12,0.0061624,-0.058469,0.0
0.12997,-0.057658,0.12,0.0083404,-0.03298,0.0
0.13895,-0.082133,0.12,0.0018669,-0.022757,0.0
0.12713,-0.0036667,0.12,0.0061624,-0.058469,0.0
0.12997,-0.057658,0.12,0.0083404,-0.03298,0.0
0.13895,-0.082133,0.12,0.0018669,-0.022757,0.0
0.14133,-0.10413,0.12,0.00073844,-0.0078832,0.0
0.12997,-0.057658,0.12,0.0083404,-0.03298,0.0
0.13895,-0.082133,0.12,0.0018669,-0.022757,0.0
0.14133,-0.10413,0.12,0.00073844,-0.0078832,0.0
0.14152,-0.10404,0.12,0.0011826,-0.011538,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14335,-0.11367,0.12,0.012697,0.078119,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.16709,0.044183,0.12,-0.017194,-0.025023,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.16709,0.044183,0.12,-0.017194,-0.025023,0.0
0.15435,0.019067,0.12,-0.013887,-0.01435,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.16709,0.044183,0.12,-0.017194,-0.025023,0.0
0.15435,0.019067,0.12,-0.013887,-0.01435,0.0
0.14344,0.0077,0.12,-0.0076967,-0.010205,0.0
0.16709,0.044183,0.12,-0.017194,-0.025023,0.0
0.15435,0.019067,0.12,-0.013887,-0.01435,0.0
0.14344,0.0077,0.12,-0.0076967,-0.010205,0.0
0.1406,0.0032083,0.12,-0.0072138,-0.0093242,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13877,-0.0050417,0.12,-0.035448,-0.0085364,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.082025,-0.016867,0.12,-0.011026,-0.041377,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.082025,-0.016867,0.12,-0.011026,-0.041377,0.0
0.07185,-0.04895,0.12,-0.0031573,-0.029701,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.082025,-0.016867,0.12,-0.011026,-0.041377,0.0
0.07185,-0.04895,0.12,-0.0031573,-0.029701,0.0
0.065892,-0.073883,0.12,0.0016482,-0.014972,0.0
0.082025,-0.016867,0.12,-0.011026,-0.041377,0.0
0.07185,-0.04895,0.12,-0.0031573,-0.029701,0.0
0.065892,-0.073883,0.12,0.0016482,-0.014972,0.0
0.063692,-0.083875,0.12,0.0032717,-0.010082,0.0
0.07185,-0.04895,0.12,-0.0031573,-0.029701,0.0
0.065892,-0.073883,0.12,0.0016482,-0.014972,0.0
0.063692,-0.083875,0.12,0.0032717,-0.010082,0.0
0.064517,-0.086442,0.12,0.0021585,-0.010066,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.064883,-0.08965,0.12,0.049783,0.05511,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.064883,-0.08965,0.12,0.049783,0.05511,0.0
0.10898,-0.044,0.12,0.029831,0.04172,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.064883,-0.08965,0.12,0.049783,0.05511,0.0
0.10898,-0.044,0.12,0.029831,0.04172,0.0
0.13446,-0.0047667,0.12,0.016418,0.018616,0.0
0.064883,-0.08965,0.12,0.049783,0.05511,0.0
0.10898,-0.044,0.12,0.029831,0.04172,0.0
0.13446,-0.0047667,0.12,0.016418,0.018616,0.0
0.14693,0.008525,0.12,0.0099859,0.013389,0.0
0.10898,-0.044,0.12,0.029831,0.04172,0.0
0.13446,-0.0047667,0.12,0.016418,0.018616,0.0
0.14693,0.008525,0.12,0.0099859,0.013389,0.0
0.1527,0.019617,0.12,0.0072283,0.0063299,0.0
0.13446,-0.0047667,0.12,0.016418,0.018616,0.0
0.14693,0.008525,0.12,0.0099859,0.013389,0.0
0.1527,0.019617,0.12,0.0072283,0.0063299,0.0
0.15371,0.024108,0.12,0.0077287,0.0038544,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1593,0.024842,0.12,-0.034281,0.035198,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1593,0.024842,0.12,-0.034281,0.035198,0.0
0.12942,0.056467,0.12,-0.023362,0.018604,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1593,0.024842,0.12,-0.034281,0.035198,0.0
0.12942,0.056467,0.12,-0.023362,0.018604,0.0
0.10907,0.071775,0.12,-0.012493,0.010811,0.0
0.1593,0.024842,0.12,-0.034281,0.035198,0.0
0.12942,0.056467,0.12,-0.023362,0.018604,0.0
0.10907,0.071775,0.12,-0.012493,0.010811,0.0
0.099717,0.07975,0.12,-0.0078842,0.0065935,0.0
0.12942,0.056467,0.12,-0.023362,0.018604,0.0
0.10907,0.071775,0.12,-0.012493,0.010811,0.0
0.099717,0.07975,0.12,-0.0078842,0.0065935,0.0
0.0966,0.083417,0.12,-0.007138,0.0048056,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0933,0.08525,0.12,0.0097119,-0.066881,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11539,-0.046017,0.12,-0.016409,0.012697,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11539,-0.046017,0.12,-0.016409,0.012697,0.0
0.10549,-0.035933,0.12,-0.016484,0.012635,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11539,-0.046017,0.12,-0.016409,0.012697,0.0
0.10549,-0.035933,0.12,-0.016484,0.012635,0.0
0.093758,-0.027133,0.12,-0.0097377,0.0088461,0.0
0.11539,-0.046017,0.12,-0.016409,0.012697,0.0
0.10549,-0.035933,0.12,-0.016484,0.012635,0.0
0.093758,-0.027133,0.12,-0.0097377,0.0088461,0.0
0.091283,-0.021908,0.12,-0.0097564,0.0061265,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.08395,-0.019158,0.12,0.0056583,-0.0044165,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.092933,-0.03355,0.12,0.020532,0.0316,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.092933,-0.03355,0.12,0.020532,0.0316,0.0
0.11026,-0.0053167,0.12,0.0098486,0.019328,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.092933,-0.03355,0.12,0.020532,0.0316,0.0
0.11026,-0.0053167,0.12,0.0098486,0.019328,0.0
0.11796,0.0099917,0.12,0.0054692,0.012001,0.0
0.092933,-0.03355,0.12,0.020532,0.0316,0.0
0.11026,-0.0053167,0.12,0.0098486,0.019328,0.0
0.11796,0.0099917,0.12,0.0054692,0.012001,0.0
0.11787,0.013567,0.12,0.0072212,0.012416,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12392,0.023833,0.12,0.017399,0.012506,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12392,0.023833,0.12,0.017399,0.012506,0.0
0.13593,0.033733,0.12,0.012674,0.0057897,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12392,0.023833,0.12,0.017399,0.012506,0.0
0.13593,0.033733,0.12,0.012674,0.0057897,0.0
0.14124,0.037675,0.12,0.010999,0.0034398,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14702,0.039692,0.12,-0.009964,-0.039653,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12318,-0.035475,0.12,-0.043348,0.043627,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12318,-0.035475,0.12,-0.043348,0.043627,0.0
0.085142,0.0033,0.12,-0.024499,0.030242,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12318,-0.035475,0.12,-0.043348,0.043627,0.0
0.085142,0.0033,0.12,-0.024499,0.030242,0.0
0.065617,0.027042,0.12,-0.014571,0.019196,0.0
0.12318,-0.035475,0.12,-0.043348,0.043627,0.0
0.085142,0.0033,0.12,-0.024499,0.030242,0.0
0.065617,0.027042,0.12,-0.014571,0.019196,0.0
0.055258,0.041067,0.12,-0.0090112,0.011519,0.0
0.085142,0.0033,0.12,-0.024499,0.030242,0.0
0.065617,0.027042,0.12,-0.014571,0.019196,0.0
0.055258,0.041067,0.12,-0.0090112,0.011519,0.0
0.048658,0.046933,0.12,-0.0048103,0.0088257,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.045358,0.051058,0.12,0.0061598,-0.052466,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.05645,-0.05665,0.12,0.053654,0.021257,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.05645,-0.05665,0.12,0.053654,0.021257,0.0
0.10623,-0.0363,0.12,0.028137,0.014084,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.05645,-0.05665,0.12,0.053654,0.021257,0.0
0.10623,-0.0363,0.12,0.028137,0.014084,0.0
0.13198,-0.023742,0.12,0.014508,0.0081141,0.0
0.05645,-0.05665,0.12,0.053654,0.021257,0.0
0.10623,-0.0363,0.12,0.028137,0.014084,0.0
0.13198,-0.023742,0.12,0.014508,0.0081141,0.0
0.14262,-0.018058,0.12,0.0099391,0.0057251,0.0
0.10623,-0.0363,0.12,0.028137,0.014084,0.0
0.13198,-0.023742,0.12,0.014508,0.0081141,0.0
0.14262,-0.018058,0.12,0.0099391,0.0057251,0.0
0.14693,-0.016317,0.12,0.0086631,0.0056306,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15105,-0.011092,0.12,-0.0075737,0.062655,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15105,-0.011092,0.12,-0.0075737,0.062655,0.0
0.14454,0.047575,0.12,-0.0086375,0.034289,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15105,-0.011092,0.12,-0.0075737,0.062655,0.0
0.14454,0.047575,0.12,-0.0086375,0.034289,0.0
0.12988,0.076908,0.12,0.0022432,0.020106,0.0
0.15105,-0.011092,0.12,-0.0075737,0.062655,0.0
0.14454,0.047575,0.12,-0.0086375,0.034289,0.0
0.12988,0.076908,0.12,0.0022432,0.020106,0.0
0.13006,0.09405,0.12,0.00016685,0.01054,0.0
0.14454,0.047575,0.12,-0.0086375,0.034289,0.0
0.12988,0.076908,0.12,0.0022432,0.020106,0.0
0.13006,0.09405,0.12,0.00016685,0.01054,0.0
0.12923,0.098083,0.12,4.535e-05,0.010294,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12758,0.10844,0.12,-0.0043026,-0.042777,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12236,0.022367,0.12,-0.0024408,-0.056591,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12236,0.022367,0.12,-0.0024408,-0.056591,0.0
0.11842,-0.02585,0.12,0.0023449,-0.035069,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12236,0.022367,0.12,-0.0024408,-0.056591,0.0
0.11842,-0.02585,0.12,0.0023449,-0.035069,0.0
0.11713,-0.051058,0.12,0.0040503,-0.023207,0.0
0.12236,0.022367,0.12,-0.0024408,-0.056591,0.0
0.11842,-0.02585,0.12,0.0023449,-0.035069,0.0
0.11713,-0.051058,0.12,0.0040503,-0.023207,0.0
0.11979,-0.0671,0.12,0.001603,-0.013839,0.0
0.11842,-0.02585,0.12,0.0023449,-0.035069,0.0
0.11713,-0.051058,0.12,0.0040503,-0.023207,0.0
0.11979,-0.0671,0.12,0.001603,-0.013839,0.0
0.1274,-0.0781,0.12,-0.0058998,-0.006176,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12493,-0.086075,0.12,0.011107,0.027937,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12493,-0.086075,0.12,0.011107,0.027937,0.0
0.13519,-0.061967,0.12,0.0080528,0.018565,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12493,-0.086075,0.12,0.011107,0.027937,0.0
0.13519,-0.061967,0.12,0.0080528,0.018565,0.0
0.13978,-0.047025,0.12,0.007076,0.010992,0.0
0.12493,-0.086075,0.12,0.011107,0.027937,0.0
0.13519,-0.061967,0.12,0.0080528,0.018565,0.0
0.13978,-0.047025,0.12,0.007076,0.010992,0.0
0.14198,-0.039233,0.12,0.0066792,0.0068849,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14445,-0.032908,0.12,-0.042364,0.066079,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14445,-0.032908,0.12,-0.042364,0.066079,0.0
0.10595,0.027683,0.12,-0.028049,0.036404,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14445,-0.032908,0.12,-0.042364,0.066079,0.0
0.10595,0.027683,0.12,-0.028049,0.036404,0.0
0.077808,0.060042,0.12,-0.012001,0.019505,0.0
0.14445,-0.032908,0.12,-0.042364,0.066079,0.0
0.10595,0.027683,0.12,-0.028049,0.036404,0.0
0.077808,0.060042,0.12,-0.012001,0.019505,0.0
0.066442,0.072783,0.12,-0.0066803,0.014492,0.0
0.10595,0.027683,0.12,-0.028049,0.036404,0.0
0.077808,0.060042,0.12,-0.012001,0.019505,0.0
0.066442,0.072783,0.12,-0.0066803,0.014492,0.0
0.058558,0.081125,0.12,-0.0018202,0.010015,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0526,0.087725,0.12,0.0085065,-0.085631,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0526,0.087725,0.12,0.0085065,-0.085631,0.0
0.068092,0.0043083,0.12,-0.0032894,-0.048669,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0526,0.087725,0.12,0.0085065,-0.085631,0.0
0.068092,0.0043083,0.12,-0.0032894,-0.048669,0.0
0.063508,-0.038317,0.12,0.0031418,-0.029272,0.0
0.0526,0.087725,0.12,0.0085065,-0.085631,0.0
0.068092,0.0043083,0.12,-0.0032894,-0.048669,0.0
0.063508,-0.038317,0.12,0.0031418,-0.029272,0.0
0.062592,-0.065358,0.12,0.0049824,-0.013844,0.0
0.068092,0.0043083,0.12,-0.0032894,-0.048669,0.0
0.063508,-0.038317,0.12,0.0031418,-0.029272,0.0
0.062592,-0.065358,0.12,0.0049824,-0.013844,0.0
0.063967,-0.073517,0.12,0.0040694,-0.011493,0.0
0.063508,-0.038317,0.12,0.0031418,-0.029272,0.0
0.062592,-0.065358,0.12,0.0049824,-0.013844,0.0
0.063967,-0.073517,0.12,0.0040694,-0.011493,0.0
0.066167,-0.074433,0.12,0.0021004,-0.01348,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.06635,-0.080942,0.12,0.016084,0.041245,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.06635,-0.080942,0.12,0.016084,0.041245,0.0
0.083858,-0.047025,0.12,0.005544,0.032888,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.06635,-0.080942,0.12,0.016084,0.041245,0.0
0.083858,-0.047025,0.12,0.005544,0.032888,0.0
0.087525,-0.020992,0.12,0.0053614,0.019635,0.0
0.06635,-0.080942,0.12,0.016084,0.041245,0.0
0.083858,-0.047025,0.12,0.005544,0.032888,0.0
0.087525,-0.020992,0.12,0.0053614,0.019635,0.0
0.090367,-0.0075167,0.12,0.0042618,0.01255,0.0
0.083858,-0.047025,0.12,0.005544,0.032888,0.0
0.087525,-0.020992,0.12,0.0053614,0.019635,0.0
0.090367,-0.0075167,0.12,0.0042618,0.01255,0.0
0.091558,-0.003575,0.12,0.0039411,0.011803,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.09385,0.0073333,0.12,0.04321,0.041311,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17223,0.084608,0.12,-0.056451,-0.088109,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17223,0.084608,0.12,-0.056451,-0.088109,0.0
0.11851,0.0,0.12,-0.033721,-0.048184,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17223,0.084608,0.12,-0.056451,-0.088109,0.0
0.11851,0.0,0.12,-0.033721,-0.048184,0.0
0.089633,-0.045283,0.12,-0.02034,-0.025243,0.0
0.17223,0.084608,0.12,-0.056451,-0.088109,0.0
0.11851,0.0,0.12,-0.033721,-0.048184,0.0
0.089633,-0.045283,0.12,-0.02034,-0.025243,0.0
0.0691,-0.069575,0.12,-0.0075534,-0.012122,0.0
0.11851,0.0,0.12,-0.033721,-0.048184,0.0
0.089633,-0.045283,0.12,-0.02034,-0.025243,0.0
0.0691,-0.069575,0.12,-0.0075534,-0.012122,0.0
0.063417,-0.076633,0.12,-0.0057434,-0.010649,0.0
0.089633,-0.045283,0.12,-0.02034,-0.025243,0.0
0.0691,-0.069575,0.12,-0.0075534,-0.012122,0.0
0.063417,-0.076633,0.12,-0.0057434,-0.010649,0.0
0.058925,-0.081583,0.12,-0.0031885,-0.0084916,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
